FECHA FACT.,FACTURA DATAICO,ORDEN DATAICO,ORDEN SIGES,VALOR SIGES,ESTADO,MOTIVO,VERIFICACION
17/06/2025 11:04:27,FEEJ54303,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:04:59,FEEJ54304,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:05:32,FEEJ54305,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:06:05,FEEJ54306,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:06:36,FEEJ54307,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:07:07,FEEJ54308,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:07:37,FEEJ54309,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:08:08,FEEJ54310,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:08:38,FEEJ54311,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:09:08,FEEJ54312,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:09:37,FEEJ54313,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:10:08,FEEJ54314,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:11:03,FEEJ54315,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:11:31,FEEJ54316,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:12:01,FEEJ54318,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:12:33,FEEJ54319,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:13:03,FEEJ54320,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:13:36,FEEJ54321,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:14:07,FEEJ54322,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:14:37,FEEJ54323,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:15:08,FEEJ54324,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:15:40,FEEJ54325,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:16:10,FEEJ54326,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:16:39,FEEJ54327,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:17:09,FEEJ54328,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:17:39,FEEJ54329,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:18:09,FEEJ54330,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:18:38,FEEJ54331,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:19:08,FEEJ54332,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:19:37,FEEJ54333,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:20:11,FEEJ54334,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:20:43,FEEJ54335,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:21:15,FEEJ54336,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:21:45,FEEJ54337,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:22:16,FEEJ54338,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:22:45,FEEJ54339,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:23:40,FEEJ54340,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:24:09,FEEJ54341,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:24:39,FEEJ54342,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:25:09,FEEJ54343,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:25:38,FEEJ54344,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:26:09,FEEJ54345,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:26:39,FEEJ54346,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:27:10,FEEJ54347,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:27:43,FEEJ54348,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:28:13,FEEJ54349,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:29:07,FEEJ54350,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:29:37,FEEJ54351,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:30:05,FEEJ54352,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:30:34,FEEJ54353,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:31:03,FEEJ54354,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:31:30,FEEJ54355,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:31:58,FEEJ54356,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:32:26,FEEJ54357,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:32:55,FEEJ54358,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:33:22,FEEJ54359,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:33:50,FEEJ54360,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:34:18,FEEJ54361,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:34:49,FEEJ54362,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:35:20,FEEJ54363,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:35:51,FEEJ54364,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:36:19,FEEJ54366,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:36:47,FEEJ54367,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:37:15,FEEJ54368,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:37:43,FEEJ54369,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:38:15,FEEJ54370,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:38:51,FEEJ54372,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:39:54,FEEJ54374,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:40:37,FEEJ54376,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:41:22,FEEJ54378,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:42:04,FEEJ54380,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:42:48,FEEJ54382,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:43:36,FEEJ54384,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:44:47,FEEJ54388,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:45:19,FEEJ54389,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:45:56,FEEJ54390,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:46:30,FEEJ54391,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:46:59,FEEJ54392,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:47:28,FEEJ54393,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:47:57,FEEJ54394,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:48:29,FEEJ54395,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:49:02,FEEJ54396,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:49:33,FEEJ54398,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:50:04,FEEJ54399,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:50:37,FEEJ54400,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:51:10,FEEJ54401,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:51:43,FEEJ54402,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:53:14,FEEJ54403,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:53:42,FEEJ54404,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:54:11,FEEJ54405,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:54:47,FEEJ54407,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:55:17,FEEJ54408,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:55:47,FEEJ54409,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:56:16,FEEJ54410,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:56:44,FEEJ54411,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:57:13,FEEJ54412,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:57:42,FEEJ54413,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:58:13,FEEJ54414,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:58:42,FEEJ54415,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:59:11,FEEJ54417,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 11:59:41,FEEJ54418,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:00:10,FEEJ54419,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:00:40,FEEJ54420,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:01:10,FEEJ54421,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:01:39,FEEJ54422,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:02:33,FEEJ54424,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:03:02,FEEJ54425,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:03:33,FEEJ54426,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:04:03,FEEJ54427,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:04:33,FEEJ54428,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:05:02,FEEJ54429,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:05:32,FEEJ54430,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:06:03,FEEJ54431,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:06:33,FEEJ54432,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:07:02,FEEJ54433,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:07:30,FEEJ54434,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:08:00,FEEJ54435,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:08:29,FEEJ54437,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:08:58,FEEJ54438,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:09:28,FEEJ54439,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:10:00,FEEJ54440,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:10:31,FEEJ54441,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:10:59,FEEJ54442,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:11:28,FEEJ54443,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:11:55,FEEJ54444,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:12:23,FEEJ54445,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:12:50,FEEJ54446,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:13:17,FEEJ54447,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:13:45,FEEJ54448,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:14:14,FEEJ54449,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:14:43,FEEJ54450,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:15:13,FEEJ54451,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:15:42,FEEJ54452,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:16:10,FEEJ54453,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:16:38,FEEJ54454,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:17:06,FEEJ54456,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:17:34,FEEJ54457,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:18:03,FEEJ54458,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:18:31,FEEJ54459,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:18:59,FEEJ54460,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:19:30,FEEJ54461,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:20:02,FEEJ54462,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:20:33,FEEJ54463,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:21:06,FEEJ54464,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:21:37,FEEJ54465,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:22:09,FEEJ54466,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:22:40,FEEJ54467,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:23:10,FEEJ54468,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:23:40,FEEJ54469,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:24:10,FEEJ54470,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:24:38,FEEJ54471,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:25:07,FEEJ54472,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:25:35,FEEJ54473,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:26:04,FEEJ54474,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:26:33,FEEJ54475,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:27:01,FEEJ54476,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:27:30,FEEJ54477,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:28:00,FEEJ54478,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:28:30,FEEJ54479,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:28:59,FEEJ54480,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:29:27,FEEJ54481,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:29:55,FEEJ54482,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:31:26,FEEJ54483,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:32:19,FEEJ54484,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:32:50,FEEJ54485,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:33:49,FEEJ54487,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:34:17,FEEJ54488,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:34:45,FEEJ54489,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:35:15,FEEJ54490,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:35:45,FEEJ54491,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:36:15,FEEJ54492,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:36:45,FEEJ54493,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:37:39,FEEJ54494,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:38:45,FEEJ54496,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:39:14,FEEJ54497,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:39:44,FEEJ54498,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:40:14,FEEJ54499,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:40:46,FEEJ54500,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:41:16,FEEJ54501,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:41:43,FEEJ54502,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:42:10,FEEJ54503,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:42:38,FEEJ54504,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:43:06,FEEJ54505,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:43:35,FEEJ54506,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:44:04,FEEJ54507,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:44:35,FEEJ54508,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:45:06,FEEJ54509,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:45:37,FEEJ54510,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:46:07,FEEJ54511,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:46:37,FEEJ54512,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:47:07,FEEJ54513,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:47:36,FEEJ54514,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:48:08,FEEJ54515,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:48:36,FEEJ54516,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:49:07,FEEJ54517,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:49:37,FEEJ54518,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:50:09,FEEJ54519,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:50:39,FEEJ54521,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:51:10,FEEJ54522,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:51:41,FEEJ54523,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:52:11,FEEJ54524,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:52:40,FEEJ54525,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:53:10,FEEJ54526,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:53:39,FEEJ54527,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:54:10,FEEJ54528,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:54:41,FEEJ54529,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:55:11,FEEJ54530,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:55:43,FEEJ54531,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:56:15,FEEJ54532,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:56:43,FEEJ54533,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:57:14,FEEJ54534,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:57:43,FEEJ54535,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:58:11,FEEJ54536,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:58:40,FEEJ54537,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:59:09,FEEJ54538,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 12:59:38,FEEJ54539,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:00:11,FEEJ54540,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:00:48,FEEJ54541,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:01:22,FEEJ54542,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:01:54,FEEJ54543,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:02:28,FEEJ54544,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:02:59,FEEJ54545,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:03:32,FEEJ54546,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:04:01,FEEJ54547,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:04:31,FEEJ54548,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:05:01,FEEJ54549,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:05:32,FEEJ54550,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:06:02,FEEJ54551,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:06:32,FEEJ54552,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:07:02,FEEJ54553,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:07:33,FEEJ54554,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:08:04,FEEJ54555,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:08:34,FEEJ54556,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:09:05,FEEJ54557,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:09:32,FEEJ54558,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:10:00,FEEJ54559,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:10:29,FEEJ54560,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:10:56,FEEJ54561,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:11:26,FEEJ54562,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:11:55,FEEJ54563,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:12:24,FEEJ54564,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:12:55,FEEJ54565,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:13:25,FEEJ54566,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:13:57,FEEJ54567,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:14:28,FEEJ54568,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:14:57,FEEJ54569,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:15:26,FEEJ54570,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:15:55,FEEJ54571,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:16:24,FEEJ54572,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:16:52,FEEJ54573,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:17:20,FEEJ54574,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:17:49,FEEJ54575,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:18:18,FEEJ54576,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:18:48,FEEJ54577,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:19:18,FEEJ54578,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:19:49,FEEJ54579,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:20:18,FEEJ54580,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:20:48,FEEJ54581,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:21:16,FEEJ54582,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:22:09,FEEJ54584,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:22:38,FEEJ54585,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:23:06,FEEJ54586,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:23:34,FEEJ54587,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:24:04,FEEJ54588,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:24:34,FEEJ54589,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:25:05,FEEJ54590,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:25:36,FEEJ54591,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:26:04,FEEJ54592,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:26:31,FEEJ54593,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:26:59,FEEJ54594,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:27:28,FEEJ54595,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:27:56,FEEJ54596,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:28:24,FEEJ54597,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:28:53,FEEJ54598,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:29:22,FEEJ54599,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:29:53,FEEJ54600,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:30:23,FEEJ54601,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:30:54,FEEJ54602,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:31:23,FEEJ54603,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:31:51,FEEJ54604,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:32:20,FEEJ54605,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:33:13,FEEJ54606,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:33:41,FEEJ54607,385,,,NO SUBIDA,REPETIDA,CANASTILLA
17/06/2025 13:34:11,FEEJ54608,385,,,NO SUBIDA,REPETIDA,CANASTILLA
